stock_code,short_name,list_date2
688737,中自科技,2021-10-22
688739,成大生物,2021-10-28
688766,普冉股份,2021-08-23
688767,博拓生物,2021-09-08
688768,容知日新,2021-07-26
688772,珠海冠宇,2021-10-15
688776,国光电气,2021-08-31
688777,中控技术,2020-11-24
688778,厦钨新能,2021-08-05
688779,长远锂科,2021-08-11
688786,悦安新材,2021-08-26
688787,海天瑞声,2021-08-13
688788,科思科技,2020-10-22
688789,宏华数科,2021-07-08
688793,倍轻松,2021-07-15
688798,艾为电子,2021-08-16
688799,华纳药厂,2021-07-13
688800,瑞可达,2021-07-22
688819,天能股份,2021-01-18
688981,中芯国际,2020-07-16
689009,九号公司,2020-10-29
830779,武汉蓝电,2023-06-01
830799,艾融软件,2020-07-27
830809,安达科技,2023-03-23
830832,齐鲁华信,2021-02-23
830839,万通液压,2020-11-09
830879,基康仪器,2022-12-20
830896,旺成科技,2023-04-19
830946,森萱医药,2020-07-27
830964,润农节水,2020-07-27
830974,凯大催化,2023-03-08
831010,凯添燃气,2020-07-27
831039,国义招标,2021-08-18
831087,秋乐种业,2022-12-07
831152,昆工科技,2022-09-01
831167,鑫汇科,2022-05-27
831195,三祥科技,2022-12-30
831278,泰德股份,2022-06-20
831304,迪尔化工,2023-04-18
831305,海希通讯,2021-11-05
831370,新安洁,2020-07-27
831445,龙竹科技,2020-07-27
831526,凯华材料,2022-12-22
831627,力王股份,2023-09-07
831641,格利尔,2022-12-02
831689,克莱特,2022-03-21
831726,朱老六,2021-05-27
831768,拾比佰,2021-06-28
831832,科达自控,2021-11-15
831834,三维股份,2022-08-22
831855,浙江大农,2022-12-29
831856,浩淼科技,2020-12-25
831906,舜宇精工,2023-02-22
831961,创远信科,2020-07-27
832000,安徽凤凰,2020-12-23
832023,田野股份,2023-02-02
832089,禾昌聚合,2021-11-09
832110,雷特科技,2022-12-06
832145,恒合股份,2021-11-15
832149,利尔达,2023-02-17
832171,志晟信息,2021-11-15
832175,东方碳素,2023-06-30
832225,利通科技,2021-02-25
832278,鹿得医疗,2020-07-27
832317,观典防务,2020-07-27
832419,路斯股份,2022-03-11
832469,富恒新材,2023-09-18
832471,美邦科技,2023-05-25
832491,奥迪威,2022-06-14
832566,梓橦宫,2021-08-13
832651,天罡股份,2023-06-27
832662,方盛股份,2022-11-28
832735,德源药业,2021-02-19
832786,骑士乳业,2023-10-13
832802,保丽洁,2023-02-06
832876,慧为智能,2022-11-09
832885,星辰科技,2021-07-08
832978,开特股份,2023-09-28
832982,锦波生物,2023-07-20
833075,柏星龙,2022-12-14
833171,国航远洋,2022-12-15
833230,欧康医药,2022-12-09
833266,生物谷,2020-07-27
833346,威贸电子,2022-02-23
833394,民士达,2023-04-25
833427,华维设计,2021-02-05
833429,康比特,2022-12-15
833454,同心传动,2021-11-15
833455,汇隆活塞,2023-06-21
833509,同惠电子,2021-01-11
833523,德瑞锂电,2021-06-03
833533,骏创科技,2022-05-24
833575,康乐卫士,2023-03-15
833580,科创新材,2022-05-13
833751,惠同新材,2023-07-17
833781,瑞奇智造,2022-12-26
833819,颖泰生物,2020-07-27
833873,中设咨询,2021-11-15
833874,泰祥股份,2020-07-27
833914,远航精密,2022-11-11
833943,优机股份,2022-06-24
833994,翰博高新,2020-07-27
834014,特瑞斯,2022-12-13
834021,流金科技,2020-07-27
834033,康普化学,2022-12-21
834058,华洋赛车,2023-08-10
834062,科润智控,2022-07-13
834261,一诺威,2023-04-03
834407,驰诚股份,2023-02-16
834415,恒拓开源,2020-07-27
834475,三友科技,2020-07-27
834599,同力股份,2021-02-22
834639,晨光电缆,2022-07-12
834682,球冠电缆,2020-07-27
834765,美之高,2021-07-05
834770,艾能聚,2023-02-28
834950,迅安科技,2023-01-11
835174,五新隧装,2021-08-20
835179,凯德石英,2022-03-04
835184,国源科技,2020-07-27
835185,贝特瑞,2020-07-27
835207,众诚科技,2022-09-23
835237,力佳科技,2022-11-25
835305,云创数据,2021-08-26
835368,连城数控,2020-07-27
835508,殷图网联,2020-07-27
835640,富士达,2020-07-27
835670,数字人,2020-12-08
835857,百甲科技,2023-03-14
835892,中科美菱,2022-10-18
835985,海泰新能,2022-08-08
836077,吉林碳谷,2021-08-31
836149,旭杰科技,2020-07-27
836208,青矩技术,2023-06-29
836221,易实精密,2023-06-08
836239,长虹能源,2021-02-09
836247,华密新材,2022-12-23
836260,中寰股份,2021-11-15
836263,中航泰达,2020-07-27
836270,天铭科技,2022-09-02
836395,朗鸿科技,2022-09-01
836414,欧普泰,2022-12-12
836419,万德股份,2023-09-15
836422,润普食品,2023-03-01
836433,大唐药业,2020-07-27
836504,博迅生物,2023-08-17
836675,秉扬科技,2020-12-28
836699,海达尔,2023-05-09
836717,瑞星股份,2023-07-03
836720,吉冈精密,2021-11-24
836807,奔朗新材,2022-12-20
836826,盖世食品,2021-01-12
836871,派特尔,2022-07-22
836892,广咨国际,2021-10-28
836942,恒立钻具,2022-12-08
836957,汉维科技,2022-12-14
837006,晟楠科技,2023-05-18
837046,亿能电力,2022-10-13
837092,汉鑫科技,2021-11-15
837174,宏裕包材,2023-08-18
837212,智新电子,2021-06-08
837242,建邦科技,2020-07-27
837344,三元基因,2021-01-08
837592,华信永道,2023-07-10
837663,明阳科技,2023-03-15
837748,路桥信息,2023-08-16
837821,则成电子,2022-07-06
838030,德众汽车,2020-11-27
838163,方大新材,2020-07-27
838171,邦德股份,2022-06-02
838227,美登科技,2022-12-28
838262,太湖雪,2022-12-30
838275,驱动力,2021-01-25
838402,硅烷科技,2022-09-28
838670,恒进感应,2022-07-05
838701,豪声电子,2023-07-19
838810,春光药装,2022-12-16
838837,华原股份,2023-05-15
838924,广脉科技,2021-11-03
838971,天马新材,2022-09-27
839167,同享科技,2020-07-27
839273,一致魔芋,2023-02-21
839371,欧福蛋业,2023-01-18
839680,广道数字,2021-11-15
839719,宁新新材,2023-05-26
839725,惠丰钻石,2022-07-18
839729,永顺生物,2020-07-27
839790,联迪信息,2022-09-02
839792,东和新材,2023-03-30
839946,华阳变速,2021-07-20
870199,倍益康,2022-12-01
870204,沪江材料,2022-01-18
870299,灿能电力,2022-06-10
870357,雅葆轩,2022-11-18
870436,大地电气,2021-11-15
870508,丰安股份,2022-12-16
870726,鸿智科技,2023-08-08
870866,绿亨科技,2022-12-09
870976,视声智能,2023-09-01
871245,威博液压,2022-01-06
871396,常辅股份,2020-11-18
871478,巨能股份,2023-05-12
871553,凯腾精工,2021-08-06
871634,新威凌,2022-11-24
871642,通易航天,2021-08-16
871694,中裕科技,2023-04-24
871753,天纺标,2022-10-31
871857,泓禧科技,2022-02-28
871970,大禹生物,2022-05-18
871981,晶赛科技,2021-11-15
872190,雷神科技,2022-12-23
872351,华光源海,2022-12-29
872374,云里物里,2022-11-29
872392,佳合科技,2022-12-30
872541,铁大科技,2023-03-10
872808,曙光数创,2022-11-18
872895,花溪科技,2023-04-06
872925,锦好医疗,2021-10-25
872953,国子软件,2023-08-23
873001,纬达光电,2022-12-27
873122,中纺标,2022-09-27
873152,天宏锂电,2023-01-19
873167,新赣江,2023-02-09
873169,七丰精工,2022-04-15
873223,荣亿精密,2022-06-09
873305,九菱科技,2022-12-21
873339,恒太照明,2022-11-17
873527,夜光明,2022-10-27
873576,天力复合,2023-07-12
873593,鼎智科技,2023-04-13
873665,科强股份,2023-09-26
873726,卓兆点胶,2023-10-19
900901,云赛Ｂ股,1992-02-21
900902,市北B股 ,1992-07-01
900903,大众Ｂ股,1992-07-22
900904,神奇B股 ,1992-07-22
900905,老凤祥Ｂ,1992-07-28
900906,中毅达B ,1992-07-28
900907,退市鹏B,
900908,氯碱Ｂ股,1992-08-20
900909,华谊B股 ,1992-08-28
900910,海立Ｂ股,1993-01-18
900911,金桥Ｂ股,1993-05-31
900912,外高Ｂ股,1993-07-26
900913,国新B股 ,1993-09-28
900914,锦在线B ,1993-10-18
900915,中路Ｂ股,1993-11-15
900916,凤凰B股 ,1993-11-19
900917,海欣Ｂ股,1993-12-08
900918,耀皮Ｂ股,1993-12-10
900919,退市庭B,
900920,动力Ｂ股,1993-12-28
900921,丹科B股 ,1993-12-28
900922,三毛B股 ,1993-12-31
900923,百联Ｂ股,1994-01-05
900924,上工Ｂ股,1994-01-18
900925,机电Ｂ股,1994-01-31
900926,宝信Ｂ  ,1994-03-15
900927,物贸Ｂ股,1994-03-30
900928,临港B股 ,1994-04-29
900929,锦旅Ｂ股,1994-09-28
900930,*ST沪普B,
900931,PT水仙B,
900932,陆家Ｂ股,1994-11-22
900933,华新B股,
900934,锦江Ｂ股,1994-12-15
900935,阳晨B股,
900936,鄂资Ｂ股,1995-10-20
900937,华电B股 ,1996-04-22
900938,海科B   ,1996-04-30
900939,汇丽B   ,1996-06-28
900940,大名城B ,1996-07-26
900941,东信Ｂ股,1996-08-09
900942,黄山Ｂ股,1996-11-22
900943,开开Ｂ股,1997-01-08
900945,海控B股 ,1997-06-26
900946,天雁B股 ,1997-06-17
900947,振华Ｂ股,1997-08-05
900948,伊泰Ｂ股,1997-08-08
900949,东电B股,
900950,新城B股,
900951,退市大化,
900952,锦港Ｂ股,1998-05-19
900953,凯马Ｂ  ,1998-06-24
900955,退市海B,
900956,东贝B股,
900957,凌云Ｂ股,2000-07-28
